Name;spectrum_20140711_1648520.csv;spectrum_20140711_1648538.csv;spectrum_20140711_1648545.csv;spectrum_20140711_1648551.csv;spectrum_20140711_1648554.csv;spectrum_20140711_1649482.csv;spectrum_20140711_1649491.csv;spectrum_20140711_1649508.csv;spectrum_20140711_1649516.csv;spectrum_20140711_1649523.csv;spectrum_20140711_1650098.csv;spectrum_20140711_1650106.csv;spectrum_20140711_1650113.csv;spectrum_20140711_1650232.csv;spectrum_20140711_1650241.csv;spectrum_20140711_1650289.csv;spectrum_20140711_1650298.csv;spectrum_20140711_1650306.csv;spectrum_20140711_1650312.csv;spectrum_20140711_1650314.csv;spectrum_20140711_1650511.csv;spectrum_20140711_1650522.csv;spectrum_20140711_1650530.csv;spectrum_20140711_1650599.csv;spectrum_20140711_1651047.csv;spectrum_20140711_1651092.csv;spectrum_20140711_1651102.csv;spectrum_20140711_1651199.csv;spectrum_20140711_1651215.csv;spectrum_20140711_1651264.csv;spectrum_20140711_1651297.csv;spectrum_20140711_1651305.csv;spectrum_20140711_1651314.csv;spectrum_20140711_1651323.csv
Time;20140711_1648520;20140711_1648538;20140711_1648545;20140711_1648551;20140711_1648554;20140711_1649482;20140711_1649491;20140711_1649508;20140711_1649516;20140711_1649523;20140711_1650098;20140711_1650106;20140711_1650113;20140711_1650232;20140711_1650241;20140711_1650289;20140711_1650298;20140711_1650306;20140711_1650312;20140711_1650314;20140711_1650511;20140711_1650522;20140711_1650530;20140711_1650599;20140711_1651047;20140711_1651092;20140711_1651102;20140711_1651199;20140711_1651215;20140711_1651264;20140711_1651297;20140711_1651305;20140711_1651314;20140711_1651323
IT;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788;76788
337.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
337.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
338.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
339.21;0.10179371;0.07358726;0.121039726;0.250557;0.24462785;0.1043687;0.12069392;0.017257111;0.032574464;0.0664469;0.0064008413;0.020778468;-0.008414041;0.052741293;0.019761832;0.035059262;0.0323459;0.056106504;0.04208288;0.04318818;0.037644435;0.08157826;0.0999656;0.080218986;0.025345037;0.11201984;0.044887032;0.08304795;0.0023419291;0.05061769;0.054946516;0.044202983;0.09219189;0.033370137
339.66;0.104679495;0.08754453;0.13097772;0.31921968;0.31093177;0.09726287;0.19334465;0.08112567;0.055838306;0.08703897;0.076299086;0.047997277;0.07580615;0.04807443;0.04920849;0.039346218;0.029033031;0.024263991;0.06333725;0.06164619;0.09170966;0.054951522;0.072721384;0.06665209;0.07707369;0.036295567;0.038764372;0.022351183;0.09035232;0.008512165;0.060426775;0.049955904;0.09469331;0.04507862
340.12;0.11704837;0.128562;0.10472543;0.30804288;0.31578657;0.13115492;0.19854258;0.058389682;0.050891753;0.052150596;0.06732899;0.0706359;0.05834999;0.018080741;0.09166056;0.07925067;0.062909216;0.028125618;0.08247377;0.080492206;0.08669343;0.061856527;0.050136216;0.018208632;0.0794156;0.08482974;0.0690505;0.095914036;0.08807523;0.07015647;0.085094154;0.084894694;0.040804803;0.061693024
340.57;0.106406644;0.13682519;0.14908178;0.34015113;0.34015113;0.16192287;0.21702397;0.07076659;0.07277397;0.10321947;0.03698536;0.06423423;0.07197904;0.046664294;0.07334813;0.086654805;0.03202836;0.05369593;0.07372957;0.077670895;0.023739083;0.10514286;0.05405885;0.063373215;0.09229892;0.042268857;0.05056655;0.098074414;0.07493157;0.07398714;0.04970474;0.08515695;0.054930806;0.042440835
341.03;0.09551127;0.088754036;0.082781665;0.29307854;0.29307854;0.1131454;0.21273626;0.036616728;0.02877773;0.08031708;0.046578795;0.06401735;0.08835089;0.05035827;0.031215122;0.03979471;0.043910794;0.0524769;0.068517484;0.06340153;0.09629238;0.053091597;0.07599419;0.09215311;0.04718177;0.057739764;0.023623662;0.05951666;0.04496844;0.07113032;0.06377015;0.062165942;0.057377305;0.024598002
341.48;0.091594;0.09884092;0.09988986;0.22326349;0.23345366;0.12972566;0.23446499;0.062114604;0.041380156;0.05716439;0.022348039;0.048555255;0.049697913;0.04724305;0.029399209;0.05145799;0.06251599;0.08446314;0.09745945;0.09517213;0.048995998;0.060417224;0.04656081;0.057135817;0.06254095;0.022835938;0.05736925;0.053908095;0.05549482;0.087199315;0.055443857;0.05885246;0.02472773;0.0019381642
341.94;0.042965606;0.06589547;0.0849752;0.2845394;0.2983201;0.104462385;0.1438273;0.08578695;0.029252866;0.008456342;0.061115656;0.049117863;0.04951128;0.037028123;0.038709003;0.044252925;0.050321795;0.06021562;0.062350933;0.062350933;0.06623149;0.027077116;0.036610685;0.069786616;0.08055177;0.06352988;0.04539087;0.028665619;0.030814078;0.06495817;0.026822736;0.019354226;0.036893565;0.044680223
342.39;0.10558786;0.12479036;0.06419395;0.29289225;0.31318504;0.16114828;0.21060349;0.058032107;0.05780237;0.061380412;0.035362337;0.03992442;0.033676665;0.04730242;0.07850544;0.08871266;0.040339246;0.08107848;0.049533825;0.051829223;0.05208923;0.1088394;0.0865013;0.073874995;0.08755732;0.07625974;0.03656036;0.042527933;0.08255262;0.06020945;0.081379294;0.036970288;0.0566903;0.09706428
342.84;0.14099431;0.081933;0.13725305;0.2659648;0.3083482;0.14099093;0.1727116;0.049621906;0.066941656;0.108932965;0.030933535;0.053331826;0.057930492;0.05167668;0.061685506;0.07096954;0.08331544;0.05602322;0.036705635;0.038560256;0.05766503;0.061270874;0.06578464;0.08579635;0.08209698;0.05510718;0.072735265;0.07772928;0.042387296;0.0803944;0.086286314;0.08564246;0.072099596;0.08656977
343.3;0.11444632;0.10484727;0.1065409;0.27301127;0.25557348;0.097474;0.19733015;0.034268077;0.03257055;0.054181304;0.050092265;0.03101848;0.092587925;0.042658966;0.053819228;0.09557232;0.015862504;0.035421465;0.04017959;0.041095167;0.042304464;0.04944771;0.049369745;0.088992044;0.05252291;0.057467822;0.0065631783;0.050073467;0.051357348;0.06365707;0.038087115;0.07407635;0.0686955;0.033791874
343.75;0.07033395;0.0980651;0.1293483;0.25008914;0.23422678;0.10125381;0.1618154;0.03391118;0.051702976;0.0641633;0.024449201;0.05027598;0.036225177;0.026785882;0.05308584;0.028387606;0.033178356;-0.010713256;0.034788016;0.03738995;0.046126675;0.08541076;0.08459476;0.0086989235;0.022948813;0.0771864;0.029418912;0.06581432;0.05593317;0.063186616;0.06308487;0.036257148;0.04370497;0.034579597
344.21;0.13753729;0.08862168;0.11587152;0.28428465;0.27811825;0.1456685;0.17750393;0.07165841;0.060580917;0.08866615;0.06366546;0.0033828695;0.05223045;0.029034283;0.05143941;0.047589753;0.062040314;0.038347404;0.062570356;0.06703481;0.047007795;0.05532859;0.05351063;0.046770144;0.052745927;0.05947162;0.05551335;0.048067905;0.094717525;0.04801039;0.039642494;0.051449392;0.042772084;0.039027836
344.66;0.10839215;0.093280084;0.11536769;0.30995724;0.30995724;0.12262683;0.1974036;0.06723492;0.041142803;0.102507375;0.06561525;0.0788909;0.05473876;0.078722596;0.020599894;0.08075236;0.10327337;0.048897754;0.10708599;0.11463788;0.092032135;0.12078594;0.066018894;0.052067056;0.043750774;0.029613446;0.08762073;0.086795405;0.06071251;0.07048839;0.10519515;0.039424345;0.05940943;0.06726348
345.12;0.08030373;0.095105425;0.08776392;0.29403612;0.29403612;0.11295953;0.16212277;0.029537369;0.020563018;0.03968845;0.028469;0.02268478;0.037956987;0.06454547;0.06736288;0.06423611;0.040440176;0.036459822;0.05711585;0.05466677;0.057237312;0.07247443;0.03870518;0.068309814;0.06866377;0.05717303;0.03035141;0.07597968;0.028853126;0.046929553;0.021664346;0.054703996;0.059473973;0.026813239
345.57;0.057909507;0.07675278;0.116708994;0.23505542;0.2220123;0.094056875;0.17163688;0.026812952;0.03405313;0.044459682;0.03694797;0.019454684;0.037918586;0.020074619;0.04381797;0.05910389;0.010664442;0.020035122;0.04600462;0.04600462;0.021089438;0.019601857;0.028339371;0.04032831;0.051599406;0.032064334;0.028110188;0.03739369;0.035487905;0.051128082;0.034455612;0.037984364;0.037863206;0.06601974
346.02;0.07911044;0.08449176;0.10072608;0.27835405;0.2628555;0.06604446;0.14741655;0.04000722;0.033656243;0.03960403;0.016855603;0.034594297;0.04154812;0.03232874;0.053013604;0.05478493;0.04622698;0.024634218;0.032624543;0.032624543;0.03966295;0.031676397;0.033363454;0.037914477;0.03471078;0.016894111;0.03276468;0.046047222;0.048828334;0.040975768;0.018067053;0.018726747;0.010473215;0.051444888
346.48;0.091591276;0.0907549;0.0989234;0.2957497;0.3220946;0.10253023;0.16028863;0.06563523;0.055349458;0.048471533;0.048322547;0.031396214;0.03254053;0.053981464;0.050747976;0.054694396;0.065294765;0.047775824;0.031661097;0.0336856;0.039369702;0.05245906;0.04959952;-0.028398909;0.07552999;0.05534526;0.07144164;0.06331275;0.0794662;0.069481425;0.031055674;0.03301969;0.009844684;0.038927585
346.93;0.0684819;0.086094975;0.07310828;0.27333933;0.25828826;0.0838783;0.15131985;0.023302907;0.05300804;0.042223334;0.015267448;0.042804334;0.047566395;0.0066664247;0.046442747;0.02891274;0.014819786;0.042114314;0.051871587;0.047210854;0.03965831;0.049710516;0.027832441;0.050702553;0.052957576;0.042504024;0.03820088;0.036034092;0.045616698;0.04459279;0.07123752;0.035567686;0.025543384;0.042940136
347.39;0.108132124;0.08580687;0.104802124;0.25161484;0.2760459;0.124406755;0.167449;0.010917137;0.025039928;0.05903452;0.018356645;0.03407915;0.025285477;0.037961792;0.035369016;0.032741237;0.039401274;0.025057448;0.04307217;0.03984372;0.023567561;0.05428113;0.03449671;0.05818486;0.04689366;0.040066805;0.032294888;0.061270084;0.047570035;0.058813848;0.04670593;0.031151997;0.04051002;0.032260418
347.84;0.09430548;0.11684464;0.110205255;0.30187443;0.29053938;0.1067285;0.18827187;0.04892549;0.04545691;0.05023636;0.036848977;0.046454113;0.06340479;0.037470624;0.017398013;0.03583806;0.04443804;0.063088596;0.067782074;0.067782074;0.044830922;0.048284944;0.060064446;0.03830318;0.05278584;0.039733585;0.034278568;0.04069303;0.055557676;0.0500648;0.046417575;0.038999263;0.05584688;0.058936685
348.3;0.09849524;0.09331131;0.1034806;0.3302484;0.3240423;0.12383259;0.18214445;0.0447162;0.07425738;0.07428382;0.06621431;0.02856193;0.08577073;0.06303737;0.058462948;0.06306207;0.057207286;0.05832344;0.066197135;0.07603503;0.06071051;0.053951047;0.08943317;0.096873395;0.046574052;0.049129073;0.07870918;0.062827334;0.047210377;0.047210377;0.039700016;0.04210206;0.04818537;0.08594743
348.75;0.11417926;0.10210187;0.11653295;0.29158995;0.28129658;0.10772962;0.19222191;0.05854186;0.056587357;0.06679341;0.05779158;0.06011198;0.0680033;0.0762004;0.078681596;0.07574054;0.044064734;0.083283484;0.06944893;0.07327027;0.052813023;0.06543174;0.053695664;0.049692426;0.06714476;0.037031885;0.0524371;0.05612686;0.05381514;0.06892979;0.07000202;0.050701924;0.047560878;0.04800201
349.21;0.11084569;0.089539796;0.09579329;0.29590514;0.29590514;0.09584569;0.1802828;0.03820019;0.058268562;0.049952786;0.049035735;0.05032749;0.051166754;0.040856045;0.052024774;0.0657014;0.06682245;0.031641807;0.053860597;0.05481218;0.051222544;0.058358885;0.035016697;0.061453894;0.065738924;0.048282918;0.032722525;0.058409907;0.03219074;0.045832224;0.056890257;0.05212988;0.054896202;0.058409907
349.66;0.08523229;0.0976316;0.08802717;0.30390042;0.30390042;0.11593153;0.1663628;0.07100917;0.044394046;0.03500603;0.049384356;0.048186537;0.052646637;0.043635152;0.028724765;0.04184838;0.05098529;0.034351006;0.040452156;0.03622235;0.03379258;0.041855168;0.058764827;0.057800457;0.04656061;0.03498536;0.022155829;0.059812114;0.041151892;0.04656829;0.03734892;0.054530837;0.052710894;0.04739874
350.12;0.08462289;0.091134384;0.11644897;0.27904263;0.2748662;0.089688115;0.17025504;0.017835522;0.054738782;0.048215296;0.038584057;0.024517974;0.026096655;0.036505118;0.056179557;0.036984805;0.03781687;0.03626991;0.0617218;0.059784472;0.013721809;0.033327084;0.033795457;0.03739617;0.020482846;0.039563015;0.03058895;0.0386265;0.02668265;0.041759882;0.025567055;0.050793484;0.037851743;0.036303073
350.57;0.10782094;0.07961503;0.11663686;0.30933073;0.30454144;0.1020097;0.17502041;0.03467241;0.01591984;0.055468526;0.022480588;0.034101646;0.0580391;0.04205748;0.077225015;0.05995096;0.044013754;0.051261373;0.04607718;0.04681498;0.06793106;0.041406572;0.043360833;0.059014656;0.059975386;0.059073858;0.07731777;0.0529809;0.035231672;0.033590484;0.015636472;0.035267197;0.05384376;0.046148404
351.03;0.0675266;0.10306124;0.09634135;0.2754566;0.2796249;0.09699003;0.20465608;0.029041177;0.05128401;0.020944374;0.029443463;0.042279933;0.04565328;0.03402337;0.059891507;0.051604055;0.03376139;0.0399188;0.016659986;0.018005222;0.03830964;0.061411876;0.022180265;0.03768525;0.017068012;0.043444265;0.05279528;0.0047033103;0.041665588;0.027504662;0.03597056;0.023715945;0.04296829;0.011233096
351.48;0.07958866;0.08138196;0.08153433;0.29035023;0.2816885;0.09019804;0.14886163;0.052336365;0.030896233;0.043435812;0.03807466;0.055542335;0.0471931;0.032471936;0.04628081;0.049272936;0.020127902;0.015160035;0.05521554;0.052774835;0.04088791;0.04865503;0.032359708;0.06371669;0.032626934;0.030784093;0.03851204;0.031500686;0.020245617;0.020470517;0.031788226;0.036439106;0.031425927;0.049579654
351.94;0.095565215;0.09578196;0.10076764;0.30526233;0.28772292;0.108840756;0.17312403;0.019324964;0.026068518;0.049186364;0.037792437;0.031518493;0.048701357;0.036967196;0.0389439;0.03523778;0.02119015;0.048650943;0.03656674;0.03656674;0.040787775;0.05565077;0.043917403;0.04179175;0.044329904;0.0484992;0.030923702;0.03631937;0.03224036;0.0742675;0.057889607;0.02525968;0.037396863;0.026495112
352.39;0.10722538;0.10577241;0.079698935;0.29977146;0.287273;0.09010209;0.1713631;0.026867092;0.049701687;0.053280216;0.06086655;0.050295155;0.06630956;0.058055364;0.060765177;0.029863624;0.03716479;0.051852483;0.05496263;0.05415168;0.031888805;0.03902893;0.051933203;0.047040503;0.032038536;0.043240108;0.05779327;0.07396653;0.036528006;0.04310836;0.048869446;0.041951656;0.056963682;0.048794314
352.85;0.09448702;0.09927853;0.090274565;0.31143066;0.30716565;0.08906633;0.18392989;0.03432151;0.04090722;0.037941247;0.042987168;0.034745865;0.052028242;0.026889062;0.04833508;0.05339888;0.030126523;0.05222091;0.021255339;0.022434501;0.060568735;0.063050166;0.0392284;0.017308574;0.04359345;0.061139476;0.03856083;0.016817177;0.034279663;0.035768356;0.029714257;0.024319967;0.042944957;0.023222746
353.3;0.11190548;0.09920881;0.09844582;0.28426903;0.27659157;0.099898055;0.18116896;0.03946762;0.030098882;0.060993697;0.03448012;0.041074496;0.06480282;0.015441056;0.05206443;0.048501063;0.039793063;0.060567837;0.035289716;0.034824893;0.050026502;0.033758022;0.03960887;0.042026784;0.05173715;0.06386767;0.04958917;0.043377344;0.038114656;0.049431633;0.06545707;0.03907853;0.04423069;0.040215205
353.76;0.09117633;0.094871216;0.09310338;0.3051525;0.30124816;0.13038044;0.19586474;0.04414833;0.04705335;0.04460994;0.03763876;0.036265783;0.051177066;0.055198826;0.017120102;0.041768733;0.05694049;0.045439664;0.05611918;0.05175847;0.043739107;0.032316536;0.02695496;0.062607944;0.06673976;0.032544382;0.020038037;0.05601851;0.032353304;0.036166992;0.03162316;0.047265977;0.030136302;0.032276306
354.21;0.091744795;0.09246022;0.11472863;0.29140872;0.29140872;0.10671024;0.17499338;0.04915751;0.028849808;0.033071883;0.051867373;0.045262363;0.04599828;0.047693826;0.035735928;0.03504134;0.04500996;0.02459788;0.050056025;0.04636862;0.018991243;0.042028725;0.029045746;0.046852197;0.043748807;0.03485918;0.039767344;0.034351118;0.04354613;0.04185707;0.04960699;0.048946872;0.02957645;0.043796748
354.67;0.10801346;0.10239633;0.09947019;0.30938524;0.29480326;0.12435537;0.1848613;0.046667125;0.028076546;0.05516535;0.035174165;0.035325374;0.03854591;0.051335663;0.04356434;0.050625343;0.053146802;0.06545447;0.03902623;0.042120304;0.04920704;0.058093477;0.053051185;0.06694822;0.03758574;0.03210179;0.053625405;0.05230224;0.03148164;0.053281177;0.03967343;0.041857913;0.055396914;0.05037764
355.12;0.087421946;0.08912487;0.09947292;0.30765027;0.30023128;0.10158251;0.20285149;0.034101244;0.040714927;0.050746493;0.025484541;0.03129629;0.055441402;0.03430311;0.039049767;0.053913657;0.053509127;0.03929052;0.035417758;0.037216585;0.054864388;0.055416033;0.04365309;0.05008822;0.042177763;0.041311532;0.065077044;0.031022994;0.041005183;0.05590319;0.03900104;0.036256105;0.039844606;0.03696358
355.58;0.09886195;0.09144345;0.10381079;0.2802856;0.26340708;0.078935504;0.17660195;0.04747849;0.03926894;0.044975117;0.022845818;0.033979703;0.04564473;0.048568416;0.02886109;0.047857545;0.046026893;0.05246868;0.054249283;0.054919947;0.05078388;0.053366024;0.042643;0.03070137;0.03931383;0.04170529;0.04407299;0.037817325;0.05709845;0.04204602;0.048975628;0.0380783;0.05494518;0.046534643
356.03;0.07855927;0.109787785;0.09782435;0.29572737;0.27753204;0.09057677;0.19156133;0.06296576;0.039145656;0.020248957;0.03976252;0.039106928;0.038878914;0.05424138;0.03745456;0.019226212;0.034111336;0.032479186;0.04781472;0.047203176;0.046133835;0.04419424;0.05540298;0.032479852;0.04815127;0.033763304;0.029445294;0.025052208;0.042120792;0.03529877;0.05667412;0.044732627;0.045081127;0.03331068
356.49;0.09870319;0.092603065;0.10755377;0.32541412;0.31678516;0.10907797;0.16876085;0.04992665;0.041206867;0.061123997;0.048682645;0.024535121;0.041397363;0.0493306;0.029092303;0.04900318;0.047394194;0.0502481;0.045538068;0.046159595;0.040105045;0.030005485;0.05544931;0.077650316;0.06494243;0.044058513;0.0398933;0.042411156;0.033872053;0.046039682;0.039330877;0.050311044;0.060931772;0.04247254
356.94;0.10211594;0.113044485;0.09015569;0.2828281;0.2828281;0.10121817;0.18179916;0.049673073;0.070948906;0.05262707;0.047184754;0.030738423;0.05760728;0.037327927;0.06435137;0.061964363;0.05096094;0.033828326;0.045383293;0.046665266;0.051488347;0.044438794;0.048781555;0.046811137;0.046014488;0.024936598;0.049454577;0.04442661;0.02976135;0.056383517;0.04379786;0.04101301;0.03335741;0.034446355
357.4;0.09919171;0.087490395;0.09431066;0.29310772;0.31345195;0.11058846;0.17143618;0.036274005;0.04835166;0.045946382;0.04415742;0.045037854;0.062172312;0.04408531;0.047200736;0.05151386;0.035677474;0.03345991;0.052959327;0.05156321;0.05782154;0.04573273;0.045059014;0.045682196;0.055102464;0.050435238;0.040425595;0.030601837;0.050856195;0.039083067;0.055777527;0.036520217;0.04381291;0.053451672
357.85;0.11347902;0.107078925;0.0956005;0.31602225;0.32017308;0.097378366;0.17450139;0.037865996;0.028018478;0.04211666;0.040027432;0.058779217;0.034033395;0.04716918;0.05581173;0.03912199;0.03040718;0.048895996;0.05829723;0.06136723;0.0461009;0.041732647;0.06488433;0.05115729;0.03396656;0.04776946;0.034814473;0.059659593;0.05351456;0.05548391;0.035213947;0.03891458;0.051440034;0.030434338
358.31;0.101253174;0.09866701;0.10244963;0.31509125;0.31131253;0.108509496;0.189762;0.050916072;0.039440297;0.06279157;0.04068382;0.038512748;0.031547084;0.05707525;0.031708978;0.042933088;0.042895973;0.04231024;0.05126343;0.048147444;0.053270727;0.03337949;0.05741523;0.05826;0.043951377;0.026978264;0.04100789;0.026967352;0.029678712;0.0347242;0.044225793;0.04493288;0.049848907;0.05324668
358.76;0.0966896;0.084005535;0.09458546;0.30245647;0.291862;0.11674269;0.16282234;0.03600222;0.06294194;0.048004515;0.04688924;0.028079415;0.029953409;0.021715337;0.04402204;0.0471727;0.048286166;0.054745108;0.03333984;0.034614965;0.0513731;0.020470854;0.041248918;0.07067019;0.042085048;0.04259684;0.042333674;0.059518993;0.028917704;0.032390118;0.025138916;0.036594767;0.041521717;0.04804964
359.22;0.0941755;0.09341721;0.09354286;0.28142762;0.2754177;0.08969789;0.18190159;0.0194686;0.052968442;0.049800366;0.037496373;0.028310688;0.043791078;0.026999174;0.030371735;0.03739793;0.04137933;0.03029656;0.03545586;0.034680527;0.057275034;0.049756825;0.028158808;0.051585626;0.041197054;0.043136556;0.030566176;0.042481333;0.032425113;0.033139054;0.051249493;0.033237454;0.025205335;0.028859409
359.68;0.08000748;0.10546284;0.08793245;0.3161327;0.31276536;0.102616765;0.18669799;0.02616034;0.046603065;0.039134346;0.03138911;0.02739092;0.048126537;0.030192636;0.04730674;0.03822244;0.033980817;0.04860167;0.05162507;0.053313963;0.045173027;0.038646646;0.034764852;0.041862637;0.048704017;0.04113723;0.014835254;0.03794086;0.027469318;0.03446058;0.032409627;0.028925303;0.029084908;0.045501992
360.13;0.09759179;0.0918241;0.09434166;0.30361763;0.3162577;0.0894685;0.18767181;0.057360355;0.044796266;0.053451605;0.03961602;0.036971636;0.042160176;0.0377608;0.035211127;0.029587664;0.023547146;0.018550856;0.041443873;0.040571775;0.055039145;0.034956075;0.029389976;0.045560345;0.04575757;0.04133699;0.035530236;0.034219496;0.038740378;0.045989443;0.033982303;0.053540166;0.04857801;0.0411166
360.59;0.10766325;0.09215382;0.11104268;0.28298357;0.27720502;0.11833325;0.17015302;0.052785445;0.026883988;0.039318357;0.045373853;0.021083737;0.03784255;0.058609203;0.043282;0.042063795;0.052878276;0.049120415;0.03515281;0.03478965;0.044614088;0.03960364;0.023124417;0.043674998;0.047861204;0.027019791;0.039344613;0.04617929;0.027247267;0.025253227;0.03440903;0.030597733;0.046370253;0.03294555
361.04;0.09869783;0.09862002;0.09491827;0.31114268;0.31114268;0.10726379;0.18995911;0.027160067;0.04914772;0.05033451;0.04447729;0.032609317;0.053139526;0.035526566;0.050520476;0.03879392;0.043978844;0.04137174;0.051699508;0.05223928;0.058405086;0.05214501;0.046819657;0.06083795;0.033720702;0.050934955;0.058742587;0.050842762;0.05225425;0.04687528;0.052018445;0.03718945;0.05780861;0.037328128
361.5;0.10787413;0.104016066;0.0909916;0.31491172;0.31827295;0.11003515;0.18699254;0.033440072;0.027224481;0.048476372;0.02757216;0.039833322;0.056091048;0.035095744;0.042979643;0.05033637;0.033001676;0.052574713;0.028610727;0.028311074;0.05103552;0.038106076;0.037364017;0.027500052;0.04196596;0.03566197;0.032601003;0.0403359;0.038518988;0.03820812;0.04998382;0.042669453;0.044381134;0.039999865
361.95;0.09117297;0.09114821;0.09335571;0.29680073;0.28520253;0.0905705;0.19162746;0.033563565;0.05145641;0.033965386;0.027595026;0.022539094;0.02465468;0.041580066;0.040963262;0.035187427;0.049689222;0.036342435;0.044414803;0.044414803;0.0426917;0.027158026;0.041503575;0.04031393;0.03908049;0.034282435;0.019862294;0.03976724;0.043719113;0.042723738;0.031691104;0.032960154;0.04270982;0.05016425
362.41;0.09873231;0.08878237;0.10531021;0.30474254;0.2988552;0.100940086;0.18278965;0.033044815;0.026067419;0.05101073;0.034419328;0.027925475;0.038015228;0.038902074;0.045071032;0.042374678;0.0392342;0.035113927;0.043674905;0.043674905;0.050154544;0.038960993;0.04368963;0.052370105;0.052994214;0.0375643;0.039925866;0.027457574;0.03602946;0.03671523;0.032718837;0.040869325;0.029479029;0.022053458
362.86;0.08790966;0.08830976;0.09153401;0.30522364;0.30814454;0.09442739;0.17920674;0.023957849;0.04112414;0.04679344;0.030503921;0.022801306;0.029908562;0.04474274;0.04078314;0.024778526;0.02962708;0.040151488;0.030671759;0.030385913;0.049472187;0.038177293;0.037225172;0.048078045;0.050208736;0.026575487;0.03268762;0.018082954;0.019154357;0.030425763;0.034110878;0.04410267;0.023419872;0.026867615
363.32;0.09160747;0.10535623;0.09934682;0.2934748;0.30160415;0.09629777;0.17757455;0.028644934;0.039030023;0.03976628;0.03164823;0.03185285;0.046105694;0.042048644;0.029120699;0.041113943;0.033564154;0.0274266;0.042464536;0.044865005;0.03679684;0.040865786;0.028401809;0.038618326;0.049205385;0.03066484;0.028087603;0.04239652;0.034950614;0.04312171;0.037191786;0.033341855;0.023392234;0.03173918
363.78;0.08863378;0.09657693;0.09469251;0.32128298;0.31551033;0.095315576;0.17406346;0.036468163;0.036044296;0.04410923;0.027276652;0.040306754;0.046572242;0.053471267;0.041246146;0.031547666;0.03987629;0.0316354;0.047347974;0.04562928;0.037557617;0.04077117;0.037764546;0.036869153;0.04351387;0.027680866;0.032784153;0.040452033;0.044563796;0.035732433;0.05125289;0.04027665;0.024972055;0.052603103
364.23;0.07653772;0.09100005;0.09211379;0.27588633;0.28531104;0.09904333;0.18218474;0.042038213;0.030787328;0.03418318;0.036429267;0.019503864;0.037446935;0.03393374;0.032117855;0.040076856;0.036699165;0.03344785;0.03650437;0.03650437;0.04366456;0.03842005;0.037441034;0.039543383;0.04614799;0.042526256;0.0332455;0.03939984;0.03187025;0.037691474;0.03914669;0.0317506;0.05112202;0.030131772
364.69;0.09865414;0.09987846;0.09453916;0.28597957;0.3050509;0.10032589;0.18435545;0.04602871;0.030527461;0.04959709;0.03963423;0.034539707;0.034734257;0.039779097;0.033075593;0.024380358;0.04318369;0.029591005;0.03371809;0.03371809;0.040758353;0.04420477;0.038051065;0.049664948;0.0482192;0.042665407;0.041700225;0.046912976;0.031181648;0.033028603;0.036985207;0.03338457;0.029237771;0.035646196
365.14;0.10064512;0.08725794;0.09840887;0.29518428;0.3045338;0.105451874;0.17409322;0.046765964;0.036932595;0.043097414;0.041176926;0.034285255;0.047846425;0.05160833;0.045830753;0.038222224;0.04332749;0.044806737;0.042147674;0.043158326;0.04727495;0.043325778;0.03792709;0.05372454;0.038885318;0.041680753;0.03914658;0.0438092;0.0320874;0.03413558;0.037550256;0.023759764;0.037704952;0.03748114
365.6;0.09863079;0.093592495;0.09426774;0.28549433;0.2774761;0.09613893;0.17550382;0.025090303;0.03834762;0.037302982;0.031503655;0.026247688;0.037912276;0.038663153;0.034308396;0.030106612;0.039299667;0.034101292;0.04429499;0.045644943;0.025666254;0.030589972;0.030570796;0.042166434;0.038191173;0.03356049;0.03718829;0.04050661;0.031144058;0.030338673;0.0378649;0.027534131;0.030433964;0.03583926
366.06;0.08395745;0.08708733;0.09432055;0.29902822;0.29488456;0.09914234;0.17309067;0.038644686;0.035668235;0.022753483;0.03273348;0.025133578;0.028433416;0.031402864;0.03378453;0.027385922;0.02992656;0.025441933;0.030127428;0.02970068;0.029578136;0.03378125;0.026323076;0.037880354;0.03523981;0.029969335;0.027248694;0.035664268;0.030604245;0.037854124;0.032517165;0.030165557;0.032062285;0.03167824
