Name;spectrum_20140711_1722139,csv;spectrum_20140711_1722141,csv;;;;;;;;;;;;;;;;
Time;20140711_1722139;20140711_1722141;;;;Configuración 1;Tolerancia;0,08;;;;;Configuración 2;Tolerancia;0,08;;;
525,48;0,59083587;0,03612089;;;;;;;;;;;;;;;;
525,95;0,59899986;0,036596626;;;;;;;;;;;;;;;;
526,42;0,5861682;0,036100052;;;;;;;;;;;;;;;;
526,88;0,5916338;0,036285244;;;;;;;;;;;;;;;;
527,35;0,58613276;0,035803076;;;;;;;;;;;;;;;;
527,82;0,5732235;0,035139836;;;;;;;;;;;;;;;;
528,29;0,56163853;0,03450352;;;;;;;;;;;;;;;;
528,76;0,5641107;0,034307264;;;;;;;;;;;;;;;;
529,23;0,5709447;0,03459004;;;;;;;;;;;;;;;;
529,7;0,5774705;0,035497956;;;;;;;;;;;;;;;;
530,16;0,5878746;0,03628292;;;;;;;;;;;;;;;;
530,63;0,58520275;0,03617792;;;;;;;;;;;;;;;;
531,1;0,59057385;0,03682688;;;;;;;;;;;;;;;;
531,57;0,59977096;0,037263807;;;;;;;;;;;;;;;;
532,04;0,60168064;0,037118595;;;;;;;;;;;;;;;;
532,51;0,5988356;0,037052542;;;;;;;;;;;;;;;;
532,98;0,6040887;0,03707234;;;;;;;;;;;;;;;;
533,45;0,5994438;0,03671065;;;;;;;;;;;;;;;;
533,92;0,5884323;0,03615465;;;;;;;;;;;;;;;;
534,38;0,5932011;0,036375612;;;;;;;;;;;;;;;;
534,85;0,5918285;0,036283735;;;;;;;;;;;;;;;;
535,32;0,59268504;0,036684524;;;;;;;;;;;;;;;;
535,79;0,5882327;0,03658767;;;;;;;;;;;;;;;;
536,26;0,5935246;0,03679669;;;;;;;;;;;;;;;;
536,73;0,6074221;0,03765643;;;;;;;;;;;;;;;;
537,2;0,6033118;0,03731872;;;;;;;;;;;;;;;;
537,67;0,59596103;0,036772292;;;;;;;;;;;;;;;;
538,14;0,60598147;0,037420735;;;;;;;;;;;;;;;;
538,61;0,5993666;0,037139457;;;;;;;;;;;;;;;;
539,08;0,61353767;0,037991818;;;;;;;;;;;;;;;;
539,55;0,6070755;0,03760917;;;;;;;;;;;;;;;;
540,02;0,60028493;0,036834333;;;;;;;;;;;;;;;;
540,49;0,61561745;0,03765842;;;;;;;;;;;;;;;;
540,96;0,6180269;0,037906516;;;;;;;;;;;;;;;;
541,43;0,6056445;0,03719375;;;;;;;;;;;;;;;;
541,89;0,59309494;0,036370613;;;;;;;;;;;;;;;;
542,36;0,6034407;0,03714017;;;;;;;;;;;;;;;;
542,83;0,6061809;0,037726317;;;;;;;;;;;;;;;;
543,3;0,60547984;0,037620466;;;;;;;;;;;;;;;;
543,77;0,60676974;0,0374688;;;;;;;;;;;;;;;;
544,24;0,6097393;0,037919365;;;;;;;;;;;;;;;;
544,71;0,60072815;0,037137363;;;;;;;;;;;;;;;;
545,18;0,6003125;0,03680179;;;;;;;;;;;;;;;;
545,65;0,62022805;0,03845188;;;;;;;;;;;;;;;;
546,12;0,6083479;0,037562586;;;;;;;;;;;;;;;;
546,59;0,6162571;0,038106374;;;;;;;;;;;;;;;;
547,06;0,6259718;0,038932446;;;;;;;;;;;;;;;;
547,53;0,61117005;0,037561916;;;;;;;;;;;;;;;;
548;0,621744;0,03858977;;;;;;;;;;;;;;;;
548,47;0,6170819;0,03842637;;;;;;;;;;;;;;;;
548,94;0,60815316;0,037571605;;;;;;;;;;;;;;;;
549,41;0,61545485;0,0380255;;;;;;;;;;;;;;;;
549,88;0,62188196;0,038645633;;;;;;;;;;;;;;;;
550,35;0,6277781;0,039099347;;;;;;;;;;;;;;;;
550,83;0,6265253;0,03863029;;;;;;;;;;;;;;;;
551,3;0,6277734;0,039228357;;;;;;;;;;;;;;;;
551,77;0,6285228;0,03915917;;;;;;;;;;;;;;;;
552,24;0,623569;0,038785968;;;;;;;;;;;;;;;;
552,71;0,6357018;0,03934678;;;;;;;;;;;;;;;;
553,18;0,6402829;0,039355565;;;;;;;;;;;;;;;;
553,65;0,62835866;0,039212283;;;;;;;;;;;;;;;;
554,12;0,6295689;0,039290063;;;;;;;;;;;;;;;;
554,59;0,6311172;0,039172973;;;;;;;;;;;;;;;;
555,06;0,6341814;0,03911785;;;;;;;;;;;;;;;;
555,53;0,6393804;0,0396185;;;;;;;;;;;;;;;;
556;0,64622515;0,040316503;;;;;;;;;;;;;;;;
556,47;0,6506596;0,040208533;;;;;;;;;;;;;;;;
556,94;0,65394354;0,040501863;;;;;;;;;;;;;;;;
557,41;0,64995897;0,04043617;;;;;;;;;;;;;;;;
557,89;0,64538157;0,040061012;;;;;;;;;;;;;;;;
558,36;0,6446107;0,039297115;;;;;;;;;;;;;;;;
558,83;0,6429889;0,03925674;;;;;;;;;;;;;;;;
559,3;0,6434224;0,040132374;;;;;;;;;;;;;;;;
559,77;0,63754225;0,0393956;;;;;;;;;;;;;;;;
560,24;0,63526005;0,03956387;;;;;;;;;;;;;;;;
560,71;0,6375285;0,039700218;;;;;;;;;;;;;;;;
561,18;0,6400109;0,039208107;;;;;;;;;;;;;;;;
561,65;0,6401474;0,03918663;;;;;;;;;;;;;;;;
562,13;0,6339135;0,03956926;;;;;;;;;;;;;;;;
562,6;0,6270583;0,03883844;;;;;;;;;;;;;;;;
563,07;0,64395624;0,04000932;;;;;;;;;;;;;;;;
563,54;0,63561505;0,039605424;;;;;;;;;;;;;;;;
564,01;0,63323283;0,039400402;;;;;;;;;;;;;;;;
564,48;0,647868;0,040557034;;;;;;;;;;;;;;;;
564,95;0,6384359;0,03961026;;;;;;;;;;;;;;;;
565,43;0,6453254;0,04000354;;;;;;;;;;;;;;;;
565,9;0,64115953;0,03954424;;;;;;;;;;;;;;;;
566,37;0,6497397;0,040241092;;;;;;;;;;;;;;;;
566,84;0,6481147;0,040312067;;;;;;;;;;;;;;;;
567,31;0,64457977;0,039954066;;;;;;;;;;;;;;;;
567,78;0,64251477;0,03999164;;;;;;;;;;;;;;;;
568,26;0,64055437;0,039704952;;;;;;;;;;;;;;;;
568,73;0,6600446;0,04067787;;;;;;;;;;;;;;;;
569,2;0,6602342;0,04095519;;;;;;;;;;;;;;;;
569,67;0,6572977;0,0408555;;;;;;;;;;;;;;;;
570,14;0,6567268;0,04065468;;;;;;;;;;;;;;;;
570,62;0,64966375;0,04039076;;;;;;;;;;;;;;;;
571,09;0,6500619;0,040630985;;;;;;;;;;;;;;;;
571,56;0,6460053;0,04022785;;;;;;;;;;;;;;;;
572,03;0,6348087;0,039173316;;;;;;;;;;;;;;;;
572,5;0,64563775;0,040003017;;;;;;;;;;;;;;;;
572,98;0,64264596;0,04008223;;;;;;;;;;;;;;;;
573,45;0,65066016;0,040316626;;;;;;;;;;;;;;;;
573,92;0,65203595;0,040512584;;;;;;;;;;;;;;;;
574,39;0,6515977;0,040802944;;;;;;;;;;;;;;;;
574,86;0,66752857;0,041503288;;;;;;;;;;;;;;;;
575,34;0,66297203;0,04138249;;;;;;;;;;;;;;;;
575,81;0,6690788;0,041828077;;;;;;;;;;;;;;;;
576,28;0,65859526;0,04098006;;;;;;;;;;;;;;;;
576,75;0,65676224;0,040688384;;;;;;;;;;;;;;;;
577,23;0,6619412;0,041155994;;;;;;;;;;;;;;;;
577,7;0,65320283;0,04033667;;;;;;;;;;;;;;;;
578,17;0,65551716;0,04029085;;;;;;;;;;;;;;;;
578,64;0,6619114;0,041082155;;;;;;;;;;;;;;;;
579,12;0,65465224;0,040761996;;;;;;;;;;;;;;;;
579,59;0,6446817;0,040190194;;;;;;;;;;;;;;;;
580,06;0,6545915;0,040690944;;;;;;;;;;;;;;;;
580,54;0,6532261;0,04064472;;;;;;;;;;;;;;;;
581,01;0,6437863;0,039865687;;;;;;;;;;;;;;;;
581,48;0,6450565;0,039825942;;;;;;;;;;;;;;;;
581,95;0,65245384;0,040504083;;;;;;;;;;;;;;;;
582,43;0,6512802;0,040464666;;;;;;;;;;;;;;;;
582,9;0,6546324;0,040317282;;;;;;;;;;;;;;;;
583,37;0,6557349;0,04052611;;;;;;;;;;;;;;;;
583,85;0,65666527;0,040548373;;;;;;;;;;;;;;;;
584,32;0,66975385;0,041388046;;;;;;;;;;;;;;;;
584,79;0,65793693;0,04094879;;;;;;;;;;;;;;;;
585,27;0,6670006;0,041363288;;;;;;;;;;;;;;;;
585,74;0,6717942;0,041737452;;;;;;;;;;;;;;;;
586,21;0,66861254;0,041502446;;;;;;;;;;;;;;;;
586,69;0,66628516;0,04130584;;;;;;;;;;;;;;;;
587,16;0,6679763;0,041485026;;;;;;;;;;;;;;;;
587,63;0,6809252;0,042418204;;;;;;;;;;;;;;;;
588,11;0,69115597;0,04283915;;;;;;;;;;;;;;;;
588,58;0,68299985;0,042627465;;;;;;;;;;;;;;;;
589,05;0,6868741;0,042995077;;;;;;;;;;;;;;;;
589,53;0,67855287;0,04210163;;;;;;;;;;;;;;;;
590;0,6702096;0,041067768;;;;;;;;;;;;;;;;
590,47;0,65274256;0,040160462;;;;;;;;;;;;;;;;
590,95;0,63771963;0,039454278;;;;;;;;;;;;;;;;
591,42;0,6435097;0,039668746;;;;;;;;;;;;;;;;
591,89;0,64883476;0,03997549;;;;;;;;;;;;;;;;
592,37;0,65886927;0,040885597;;;;;;;;;;;;;;;;
592,84;0,65864635;0,040637184;;;;;;;;;;;;;;;;
593,31;0,6624912;0,04091093;;;;;;;;;;;;;;;;
593,79;0,6642806;0,041174065;;;;;;;;;;;;;;;;
594,26;0,6586441;0,04063778;;;;;;;;;;;;;;;;
594,74;0,67267185;0,04183091;;;;;;;;;;;;;;;;
595,21;0,6653514;0,041477352;;;;;;;;;;;;;;;;
595,68;0,65731865;0,040709488;;;;;;;;;;;;;;;;
596,16;0,66344196;0,040993158;;;;;;;;;;;;;;;;
596,63;0,66579795;0,04110481;;;;;;;;;;;;;;;;
597,11;0,665829;0,041578382;;;;;;;;;;;;;;;;
597,58;0,6775897;0,04210243;;;;;;;;;;;;;;;;
598,06;0,6661855;0,041079238;;;;;;;;;;;;;;;;
598,53;0,67005223;0,0410186;;;;;;;;;;;;;;;;
599;0,6684649;0,04094926;;;;;;;;;;;;;;;;
599,48;0,67798084;0,042002976;;;;;;;;;;;;;;;;
599,95;0,6697711;0,04138985;;;;;;;;;;;;;;;;
600,43;0,67832416;0,04212637;;;;;;;;;;;;;;;;
600,9;0,6675737;0,041225154;;;;;;;;;;;;;;;;
601,38;0,6791912;0,041451555;;;;;;;;;;;;;;;;
601,85;0,67495626;0,041701928;;;;;;;;;;;;;;;;
602,32;0,65843165;0,040513348;;;;;;;;;;;;;;;;
602,8;0,66249406;0,04084514;;;;;;;;;;;;;;;;
603,27;0,6786965;0,041931707;;;;;;;;;;;;;;;;
603,75;0,6627202;0,04058571;;;;;;;;;;;;;;;;
604,22;0,67874223;0,041622564;;;;;;;;;;;;;;;;
604,7;0,67484176;0,041755978;;;;;;;;;;;;;;;;
605,17;0,66771126;0,041308116;;;;;;;;;;;;;;;;
605,65;0,6800121;0,04193234;;;;;;;;;;;;;;;;
606,12;0,680266;0,042034674;;;;;;;;;;;;;;;;
606,6;0,6766102;0,041102767;;;;;;;;;;;;;;;;
607,07;0,67882776;0,041420914;;;;;;;;;;;;;;;;
607,55;0,6862911;0,04261001;;;;;;;;;;;;;;;;
608,02;0,6888583;0,04257504;;;;;;;;;;;;;;;;
608,5;0,6902611;0,04222798;;;;;;;;;;;;;;;;
608,97;0,6915151;0,04266094;;;;;;;;;;;;;;;;
609,45;0,67737776;0,041690614;;;;;;;;;;;;;;;;
609,92;0,6960633;0,04221763;;;;;;;;;;;;;;;;
610,4;0,69331056;0,042502493;;;;;;;;;;;;;;;;
610,87;0,696142;0,042381227;;;;;;;;;;;;;;;;
611,35;0,68311375;0,04191588;;;;;;;;;;;;;;;;
611,82;0,68391097;0,04185722;;;;;;;;;;;;;;;;
612,3;0,6996536;0,042501237;;;;;;;;;;;;;;;;
612,77;0,70275646;0,042846512;;;;;;;;;;;;;;;;
613,25;0,6961017;0,04273019;;;;;;;;;;;;;;;;
613,73;0,6922049;0,04249396;;;;;;;;;;;;;;;;
614,2;0,69870585;0,04277425;;;;;;;;;;;;;;;;
614,68;0,7005403;0,042952344;;;;;;;;;;;;;;;;
615,15;0,69808745;0,042716336;;;;;;;;;;;;;;;;
615,63;0,70350754;0,04333333;;;;;;;;;;;;;;;;
616,1;0,7068956;0,04287488;;;;;;;;;;;;;;;;
616,58;0,6993422;0,042618606;;;;;;;;;;;;;;;;
617,06;0,6950784;0,04221161;;;;;;;;;;;;;;;;
617,53;0,6863438;0,041521206;;;;;;;;;;;;;;;;
618,01;0,70646495;0,04319489;;;;;;;;;;;;;;;;
618,48;0,6896204;0,04215305;;;;;;;;;;;;;;;;
618,96;0,68759567;0,041694853;;;;;;;;;;;;;;;;
619,43;0,7017157;0,0426945;;;;;;;;;;;;;;;;
619,91;0,7041415;0,042636614;;;;;;;;;;;;;;;;
620,39;0,70871645;0,043366443;;;;;;;;;;;;;;;;
620,86;0,7072566;0,04317743;;;;;;;;;;;;;;;;
621,34;0,7096578;0,04287893;;;;;;;;;;;;;;;;
621,82;0,72252417;0,043495923;;;;;;;;;;;;;;;;
622,29;0,7098721;0,043056395;;;;;;;;;;;;;;;;
622,77;0,71910226;0,04392486;;;;;;;;;;;;;;;;
623,24;0,7156505;0,043607917;;;;;;;;;;;;;;;;
623,72;0,72370505;0,04361884;;;;;;;;;;;;;;;;
624,2;0,72218406;0,04402688;;;;;;;;;;;;;;;;
624,67;0,7119889;0,04315027;;;;;;;;;;;;;;;;
625,15;0,7181386;0,04295625;;;;;;;;;;;;;;;;
625,63;0,7188967;0,043111015;;;;;;;;;;;;;;;;
626,1;0,71481633;0,043456115;;;;;;;;;;;;;;;;
626,58;0,713086;0,04281181;;;;;;;;;;;;;;;;
627,06;0,7233977;0,043497972;;;;;;;;;;;;;;;;
627,53;0,7081894;0,042739663;;;;;;;;;;;;;;;;
628,01;0,71923333;0,04353132;;;;;;;;;;;;;;;;
628,49;0,7196175;0,043461308;;;;;;;;;;;;;;;;
628,96;0,7170421;0,042942192;;;;;;;;;;;;;;;;
629,44;0,72812736;0,044136204;;;;;;;;;;;;;;;;
629,92;0,7145102;0,042908337;;;;;;;;;;;;;;;;
630,39;0,7022521;0,042038307;;;;;;;;;;;;;;;;
630,87;0,72019535;0,043306448;;;;;;;;;;;;;;;;
631,35;0,7132434;0,04265269;;;;;;;;;;;;;;;;
631,82;0,7197433;0,04273571;;;;;;;;;;;;;;;;
632,3;0,70950264;0,042039014;;;;;;;;;;;;;;;;
632,78;0,7121039;0,042408306;;;;;;;;;;;;;;;;
633,25;0,7271618;0,04335574;;;;;;;;;;;;;;;;
633,73;0,695583;0,041637555;;;;;;;;;;;;;;;;
634,21;0,7079896;0,04148606;;;;;;;;;;;;;;;;
634,69;0,7236091;0,04329623;;;;;;;;;;;;;;;;
635,16;0,70904016;0,04222586;;;;;;;;;;;;;;;;
635,64;0,71049786;0,04209654;;;;;;;;;;;;;;;;
636,12;0,71077365;0,04223573;;;;;;;;;;;;;;;;
636,6;0,7201335;0,042728916;;;;;;;;;;;;;;;;
637,07;0,7211654;0,042819228;;;;;;;;;;;;;;;;
637,55;0,712448;0,04205153;;;;;;;;;;;;;;;;
638,03;0,71200997;0,041960504;;;;;;;;;;;;;;;;
638,51;0,7160869;0,043045674;;;;;;;;;;;;;;;;
638,98;0,7204868;0,04223894;;;;;;;;;;;;;;;;
639,46;0,73324883;0,043695476;;;;;;;;;;;;;;;;
639,94;0,72918534;0,043353245;;;;;;;;;;;;;;;;
640,42;0,7281003;0,043517753;;;;;;;;;;;;;;;;
640,89;0,7346037;0,043551967;;;;;;;;;;;;;;;;
641,37;0,7170309;0,042119727;;;;;;;;;;;;;;;;
641,85;0,7326122;0,04307686;;;;;;;;;;;;;;;;
642,33;0,71379083;0,04269552;;;;;;;;;;;;;;;;
642,8;0,71981305;0,042373586;;;;;;;;;;;;;;;;
643,28;0,73571247;0,04326462;;;;;;;;;;;;;;;;
643,76;0,7266162;0,04262504;;;;;;;;;;;;;;;;
644,24;0,73244816;0,04328851;;;;;;;;;;;;;;;;
644,72;0,7312;0,043279182;;;;;;;;;;;;;;;;
645,19;0,7360664;0,043486163;;;;;;;;;;;;;;;;
645,67;0,7409955;0,0437105;;;;;;;;;;;;;;;;
646,15;0,74307364;0,044226002;;;;;;;;;;;;;;;;
646,63;0,7379479;0,043533932;;;;;;;;;;;;;;;;
647,11;0,743496;0,044442523;;;;;;;;;;;;;;;;
647,59;0,73778015;0,043197565;;;;;;;;;;;;;;;;
648,06;0,7363307;0,043170657;;;;;;;;;;;;;;;;
648,54;0,7429469;0,043113463;;;;;;;;;;;;;;;;
649,02;0,738288;0,043018445;;;;;;;;;;;;;;;;
649,5;0,73049736;0,04278547;;;;;;;;;;;;;;;;
649,98;0,72822595;0,04288818;;;;;;;;;;;;;;;;
650,46;0,7377398;0,043440748;;;;;;;;;;;;;;;;
650,93;0,7278823;0,042414363;;;;;;;;;;;;;;;;
651,41;0,7194259;0,041911185;;;;;;;;;;;;;;;;
651,89;0,712378;0,041689996;;;;;;;;;;;;;;;;
652,37;0,731156;0,042675275;;;;;;;;;;;;;;;;
652,85;0,7325538;0,043156013;;;;;;;;;;;;;;;;
653,33;0,7324936;0,043068197;;;;;;;;;;;;;;;;
653,81;0,7368841;0,0431618;;;;;;;;;;;;;;;;
654,29;0,7498259;0,04374047;;;;;;;;;;;;;;;;
654,76;0,76892525;0,045184;;;;;;;;;;;;;;;;
655,24;0,7529696;0,043887235;;;;;;;;;;;;;;;;
655,72;0,79098684;0,046493877;;;;;;;;;;;;;;;;
656,2;0,76138866;0,04460066;;;;;;;;;;;;;;;;
656,68;0,7411543;0,043436803;;;;;;;;;;;;;;;;
657,16;0,7274395;0,042115632;;;;;;;;;;;;;;;;
657,64;0,6966834;0,04052959;;;;;;;;;;;;;;;;
658,12;0,693954;0,040589698;;;;;;;;;;;;;;;;
658,6;0,6986324;0,040839724;;;;;;;;;;;;;;;;
659,08;0,6978155;0,040650513;;;;;;;;;;;;;;;;
659,56;0,7177981;0,041453995;;;;;;;;;;;;;;;;
660,04;0,71855277;0,041311968;;;;;;;;;;;;;;;;
660,51;0,7225445;0,042173278;;;;;;;;;;;;;;;;
660,99;0,73023134;0,042658117;;;;;;;;;;;;;;;;
661,47;0,734787;0,042587794;;;;;;;;;;;;;;;;
661,95;0,7338963;0,04246371;;;;;;;;;;;;;;;;
662,43;0,73917085;0,043213427;;;;;;;;;;;;;;;;
662,91;0,74230504;0,042794526;;;;;;;;;;;;;;;;
663,39;0,7426688;0,04315046;;;;;;;;;;;;;;;;
663,87;0,74284124;0,043042894;;;;;;;;;;;;;;;;
664,35;0,7402629;0,043578885;;;;;;;;;;;;;;;;
664,83;0,74487764;0,04365417;;;;;;;;;;;;;;;;
665,31;0,73586094;0,04313856;;;;;;;;;;;;;;;;
665,79;0,74857247;0,043486346;;;;;;;;;;;;;;;;
666,27;0,74885064;0,043637957;;;;;;;;;;;;;;;;
666,75;0,7425554;0,043276057;;;;;;;;;;;;;;;;
667,23;0,74709904;0,043693636;;;;;;;;;;;;;;;;
667,71;0,74739593;0,043678757;;;;;;;;;;;;;;;;
668,19;0,7440245;0,043331403;;;;;;;;;;;;;;;;
668,67;0,7543035;0,04353876;;;;;;;;;;;;;;;;
669,15;0,7493141;0,0438025;;;;;;;;;;;;;;;;
669,63;0,76363134;0,044668566;;;;;;;;;;;;;;;;
670,11;0,7640425;0,04453502;;;;;;;;;;;;;;;;
670,59;0,7544263;0,04331118;;;;;;;;;;;;;;;;
671,07;0,75430053;0,04383195;;;;;;;;;;;;;;;;
671,55;0,7544144;0,04397681;;;;;;;;;;;;;;;;
672,03;0,7625896;0,043944795;;;;;;;;;;;;;;;;
672,51;0,74244595;0,04270835;;;;;;;;;;;;;;;;
672,99;0,75503296;0,0434736;;;;;;;;;;;;;;;;
673,47;0,7502253;0,043446552;;;;;;;;;;;;;;;;
673,95;0,75412524;0,043742493;;;;;;;;;;;;;;;;
674,43;0,75559676;0,043360982;;;;;;;;;;;;;;;;
674,91;0,7594846;0,04417107;;;;;;;;;;;;;;;;
675,39;0,7672919;0,044590965;;;;;;;;;;;;;;;;
675,88;0,755288;0,04334517;;;;;;;;;;;;;;;;
676,36;0,7523157;0,043514986;;;;;;;;;;;;;;;;
676,84;0,7593622;0,04394801;;;;;;;;;;;;;;;;
677,32;0,7630904;0,044346716;;;;;;;;;;;;;;;;
677,8;0,7605478;0,044210438;;;;;;;;;;;;;;;;
678,28;0,7529583;0,043365084;;;;;;;;;;;;;;;;
678,76;0,76650906;0,04453554;;;;;;;;;;;;;;;;
679,24;0,76822394;0,04497101;;;;;;;;;;;;;;;;
679,72;0,7636841;0,04403627;;;;;;;;;;;;;;;;
680,2;0,75909024;0,044022366;;;;;;;;;;;;;;;;
680,68;0,7594392;0,044186454;;;;;;;;;;;;;;;;
681,16;0,76116633;0,04428347;;;;;;;;;;;;;;;;
681,65;0,7642471;0,043983933;;;;;;;;;;;;;;;;
682,13;0,7649472;0,04425104;;;;;;;;;;;;;;;;
682,61;0,76493496;0,044220034;;;;;;;;;;;;;;;;
683,09;0,7617733;0,04401633;;;;;;;;;;;;;;;;
683,57;0,7690715;0,044335715;;;;;;;;;;;;;;;;
684,05;0,7663576;0,044391926;;;;;;;;;;;;;;;;
684,53;0,77397007;0,04466211;;;;;;;;;;;;;;;;
685,02;0,7927578;0,04551366;;;;;;;;;;;;;;;;
685,5;0,7936775;0,045982514;;;;;;;;;;;;;;;;
685,98;0,8234411;0,047768038;;;;;;;;;;;;;;;;
686,46;0,84178096;0,04828085;;;;;;;;;;;;;;;;
686,94;0,8428503;0,048491374;;;;;;;;;;;;;;;;
687,42;0,83634746;0,04863466;;;;;;;;;;;;;;;;
687,9;0,8149293;0,04699668;;;;;;;;;;;;;;;;
688,39;0,7887279;0,045523226;;;;;;;;;;;;;;;;
688,87;0,75613564;0,044056553;;;;;;;;;;;;;;;;
689,35;0,73272634;0,041952405;;;;;;;;;;;;;;;;
689,83;0,7302318;0,04218338;;;;;;;;;;;;;;;;
690,31;0,73379815;0,04233246;;;;;;;;;;;;;;;;
690,8;0,7375425;0,042717297;;;;;;;;;;;;;;;;
691,28;0,7473015;0,043455154;;;;;;;;;;;;;;;;
691,76;0,7459799;0,042542398;;;;;;;;;;;;;;;;
692,24;0,7556016;0,043345973;;;;;;;;;;;;;;;;
692,72;0,7622781;0,04422278;;;;;;;;;;;;;;;;
693,21;0,76155347;0,044003475;;;;;;;;;;;;;;;;
693,69;0,7665623;0,04390363;;;;;;;;;;;;;;;;
694,17;0,77060103;0,044198234;;;;;;;;;;;;;;;;
694,65;0,76404047;0,043604344;;;;;;;;;;;;;;;;
695,13;0,7555699;0,043436803;;;;;;;;;;;;;;;;
695,62;0,75637144;0,043990485;;;;;;;;;;;;;;;;
696,1;0,7481209;0,04380974;;;;;;;;;;;;;;;;
696,58;0,74761045;0,042876836;;;;;;;;;;;;;;;;
697,06;0,75251937;0,04252714;;;;;;;;;;;;;;;;
697,55;0,7620773;0,043934286;;;;;;;;;;;;;;;;
698,03;0,7765744;0,045008082;;;;;;;;;;;;;;;;
698,51;0,7830425;0,045073956;;;;;;;;;;;;;;;;
698,99;0,7763569;0,044584874;;;;;;;;;;;;;;;;
699,48;0,78026164;0,045180876;;;;;;;;;;;;;;;;
699,96;0,7919829;0,045912627;;;;;;;;;;;;;;;;
700,44;0,7783711;0,04515312;;;;;;;;;;;;;;;;
700,92;0,7738199;0,044785205;;;;;;;;;;;;;;;;
701,41;0,7726034;0,04482855;;;;;;;;;;;;;;;;
701,89;0,7752586;0,04487213;;;;;;;;;;;;;;;;
702,37;0,7757433;0,044173326;;;;;;;;;;;;;;;;
702,86;0,76245135;0,043530226;;;;;;;;;;;;;;;;
703,34;0,7615255;0,04418168;;;;;;;;;;;;;;;;
703,82;0,7596253;0,044301447;;;;;;;;;;;;;;;;
704,3;0,7545481;0,043403056;;;;;;;;;;;;;;;;
704,79;0,7685615;0,045047723;;;;;;;;;;;;;;;;
705,27;0,7697779;0,04529069;;;;;;;;;;;;;;;;
705,75;0,7711198;0,04387355;;;;;;;;;;;;;;;;
706,24;0,76487964;0,044456698;;;;;;;;;;;;;;;;
706,72;0,7685083;0,04457334;;;;;;;;;;;;;;;;
707,2;0,7730065;0,044629253;;;;;;;;;;;;;;;;
707,69;0,7766965;0,044736806;;;;;;;;;;;;;;;;
708,17;0,7745597;0,04427605;;;;;;;;;;;;;;;;
708,65;0,7564569;0,04337264;;;;;;;;;;;;;;;;
709,14;0,76695305;0,044269044;;;;;;;;;;;;;;;;
709,62;0,77826977;0,044791467;;;;;;;;;;;;;;;;
710,1;0,7750011;0,044679403;;;;;;;;;;;;;;;;
710,59;0,7686281;0,044240914;;;;;;;;;;;;;;;;
711,07;0,7690453;0,0448478;;;;;;;;;;;;;;;;
711,56;0,7784376;0,044781577;;;;;;;;;;;;;;;;
712,04;0,7751747;0,04481909;;;;;;;;;;;;;;;;
712,52;0,76991653;0,045058917;;;;;;;;;;;;;;;;
713,01;0,7782976;0,045134984;;;;;;;;;;;;;;;;
713,49;0,78251135;0,04483939;;;;;;;;;;;;;;;;
713,97;0,7865421;0,04546492;;;;;;;;;;;;;;;;
714,46;0,79135484;0,045876205;;;;;;;;;;;;;;;;
714,94;0,80347633;0,046514515;;;;;;;;;;;;;;;;
715,43;0,80935854;0,047238804;;;;;;;;;;;;;;;;
715,91;0,83620363;0,04867552;;;;;;;;;;;;;;;;
716,39;0,849425;0,049822792;;;;;;;;;;;;;;;;
716,88;0,85895795;0,049824517;;;;;;;;;;;;;;;;
717,36;0,8704353;0,049851317;;;;;;;;;;;;;;;;
717,85;0,88864017;0,051752005;;;;;;;;;;;;;;;;
718,33;0,86264914;0,050914932;;;;;;;;;;;;;;;;
718,81;0,83325523;0,048299354;;;;;;;;;;;;;;;;
719,3;0,8040506;0,04622983;;;;;;;;;;;;;;;;
719,78;0,76035595;0,04484007;;;;;;;;;;;;;;;;
720,27;0,74113667;0,043302737;;;;;;;;;;;;;;;;
720,75;0,7050271;0,04071602;;;;;;;;;;;;;;;;
721,24;0,6954057;0,040840253;;;;;;;;;;;;;;;;
721,72;0,6972583;0,040907245;;;;;;;;;;;;;;;;
722,21;0,70935637;0,042137586;;;;;;;;;;;;;;;;
722,69;0,7458502;0,043457545;;;;;;;;;;;;;;;;
723,17;0,791945;0,0462516;;;;;;;;;;;;;;;;
723,66;0,81772435;0,04783697;;;;;;;;;;;;;;;;
724,14;0,81826514;0,048410777;;;;;;;;;;;;;;;;
724,63;0,8290623;0,048502617;;;;;;;;;;;;;;;;
725,11;0,8166594;0,047432706;;;;;;;;;;;;;;;;
725,6;0,79243666;0,04653241;;;;;;;;;;;;;;;;
726,08;0,7716302;0,045671493;;;;;;;;;;;;;;;;
726,57;0,7719127;0,045335118;;;;;;;;;;;;;;;;
727,05;0,77571255;0,045666073;;;;;;;;;;;;;;;;
727,54;0,7643954;0,044266656;;;;;;;;;;;;;;;;
728,02;0,76665974;0,045063917;;;;;;;;;;;;;;;;
728,51;0,7794023;0,04539124;;;;;;;;;;;;;;;;
728,99;0,7751112;0,044652604;;;;;;;;;;;;;;;;
729,48;0,7775838;0,04590549;;;;;;;;;;;;;;;;
729,96;0,7558831;0,04444367;;;;;;;;;;;;;;;;
730,45;0,7664155;0,04425759;;;;;;;;;;;;;;;;
730,93;0,7722942;0,044849083;;;;;;;;;;;;;;;;
731,42;0,743029;0,044610698;;;;;;;;;;;;;;;;
731,91;0,7495572;0,044071;;;;;;;;;;;;;;;;
