20140708_1422541; temp=;30.725582;IT = ;88172;spec num=;24
337.39;337.85;338.3;338.76;339.21;339.66;340.12;340.57;341.03;341.48;341.94;342.39;342.84;343.3;343.75;344.21;344.66;345.12;345.57;346.02;346.48;346.93;347.39;347.84;348.3;348.75;349.21;349.66;350.12;350.57;351.03;351.48;351.94;352.39;352.85;353.3;353.76;354.21;354.67;355.12;355.58;356.03;356.49;356.94;357.4;357.85;358.31;358.76;359.22;359.68;360.13;360.59;361.04;361.5;361.95;362.41;362.86;363.32;363.78;364.23;364.69;365.14;365.6;366.06;366.51;366.97;367.42;367.88;368.34;368.79;369.25;369.71;370.16;370.62;371.07;371.53;371.99;372.44;372.9;373.36;373.81;374.27;374.73;375.18;375.64;376.1;376.55;377.01;377.47;377.92;378.38;378.84;379.29;379.75;380.21;380.67;381.12;381.58;382.04;382.49;382.95;383.41;383.87;384.32;384.78;385.24;385.7;386.15;386.61;387.07;387.53;387.98;388.44;388.9;389.36;389.82;390.27;390.73;391.19;391.65;392.1;392.56;393.02;393.48;393.94;394.4;394.85;395.31;395.77;396.23;396.69;397.14;397.6;398.06;398.52;398.98;399.44;399.9;400.35;400.81;401.27;401.73;402.19;402.65;403.11;403.57;404.02;404.48;404.94;405.4;405.86;406.32;406.78;407.24;407.7;408.16;408.61;409.07;409.53;409.99;410.45;410.91;411.37;411.83;412.29;412.75;413.21;413.67;414.13;414.59;415.05;415.51;415.97;416.43;416.89;417.35;417.81;418.27;418.73;419.19;419.65;420.11;420.57;421.03;421.49;421.95;422.41;422.87;423.33;423.79;424.25;424.71;425.17;425.63;426.09;426.55;427.01;427.47;427.93;428.39;428.85;429.32;429.78;430.24;430.7;431.16;431.62;432.08;432.54;433;433.46;433.93;434.39;434.85;435.31;435.77;436.23;436.69;437.15;437.62;438.08;438.54;439;439.46;439.92;440.39;440.85;441.31;441.77;442.23;442.69;443.16;443.62;444.08;444.54;445;445.47;445.93;446.39;446.85;447.31;447.78;448.24;448.7;449.16;449.63;450.09;450.55;451.01;451.48;451.94;452.4;452.86;453.33;453.79;454.25;454.71;455.18;455.64;456.1;456.57;457.03;457.49;457.96;458.42;458.88;459.34;459.81;460.27;460.73;461.2;461.66;462.12;462.59;463.05;463.51;463.98;464.44;464.9;465.37;465.83;466.3;466.76;467.22;467.69;468.15;468.61;469.08;469.54;470.01;470.47;470.93;471.4;471.86;472.33;472.79;473.26;473.72;474.18;474.65;475.11;475.58;476.04;476.51;476.97;477.43;477.9;478.36;478.83;479.29;479.76;480.22;480.69;481.15;481.62;482.08;482.55;483.01;483.48;483.94;484.41;484.87;485.34;485.8;486.27;486.73;487.2;487.66;488.13;488.59;489.06;489.53;489.99;490.46;490.92;491.39;491.85;492.32;492.78;493.25;493.72;494.18;494.65;495.11;495.58;496.05;496.51;496.98;497.44;497.91;498.38;498.84;499.31;499.78;500.24;500.71;501.17;501.64;502.11;502.57;503.04;503.51;503.97;504.44;504.91;505.37;505.84;506.31;506.77;507.24;507.71;508.18;508.64;509.11;509.58;510.04;510.51;510.98;511.45;511.91;512.38;512.85;513.31;513.78;514.25;514.72;515.18;515.65;516.12;516.59;517.05;517.52;517.99;518.46;518.93;519.39;519.86;520.33;520.8;521.27;521.73;522.2;522.67;523.14;523.61;524.07;524.54;525.01;525.48;525.95;526.42;526.88;527.35;527.82;528.29;528.76;529.23;529.7;530.16;530.63;531.1;531.57;532.04;532.51;532.98;533.45;533.92;534.38;534.85;535.32;535.79;536.26;536.73;537.2;537.67;538.14;538.61;539.08;539.55;540.02;540.49;540.96;541.43;541.89;542.36;542.83;543.3;543.77;544.24;544.71;545.18;545.65;546.12;546.59;547.06;547.53;548;548.47;548.94;549.41;549.88;550.35;550.83;551.3;551.77;552.24;552.71;553.18;553.65;554.12;554.59;555.06;555.53;556;556.47;556.94;557.41;557.89;558.36;558.83;559.3;559.77;560.24;560.71;561.18;561.65;562.13;562.6;563.07;563.54;564.01;564.48;564.95;565.43;565.9;566.37;566.84;567.31;567.78;568.26;568.73;569.2;569.67;570.14;570.62;571.09;571.56;572.03;572.5;572.98;573.45;573.92;574.39;574.86;575.34;575.81;576.28;576.75;577.23;577.7;578.17;578.64;579.12;579.59;580.06;580.54;581.01;581.48;581.95;582.43;582.9;583.37;583.85;584.32;584.79;585.27;585.74;586.21;586.69;587.16;587.63;588.11;588.58;589.05;589.53;590;590.47;590.95;591.42;591.89;592.37;592.84;593.31;593.79;594.26;594.74;595.21;595.68;596.16;596.63;597.11;597.58;598.06;598.53;599;599.48;599.95;600.43;600.9;601.38;601.85;602.32;602.8;603.27;603.75;604.22;604.7;605.17;605.65;606.12;606.6;607.07;607.55;608.02;608.5;608.97;609.45;609.92;610.4;610.87;611.35;611.82;612.3;612.77;613.25;613.73;614.2;614.68;615.15;615.63;616.1;616.58;617.06;617.53;618.01;618.48;618.96;619.43;619.91;620.39;620.86;621.34;621.82;622.29;622.77;623.24;623.72;624.2;624.67;625.15;625.63;626.1;626.58;627.06;627.53;628.01;628.49;628.96;629.44;629.92;630.39;630.87;631.35;631.82;632.3;632.78;633.25;633.73;634.21;634.69;635.16;635.64;636.12;636.6;637.07;637.55;638.03;638.51;638.98;639.46;639.94;640.42;640.89;641.37;641.85;642.33;642.8;643.28;643.76;644.24;644.72;645.19;645.67;646.15;646.63;647.11;647.59;648.06;648.54;649.02;649.5;649.98;650.46;650.93;651.41;651.89;652.37;652.85;653.33;653.81;654.29;654.76;655.24;655.72;656.2;656.68;657.16;657.64;658.12;658.6;659.08;659.56;660.04;660.51;660.99;661.47;661.95;662.43;662.91;663.39;663.87;664.35;664.83;665.31;665.79;666.27;666.75;667.23;667.71;668.19;668.67;669.15;669.63;670.11;670.59;671.07;671.55;672.03;672.51;672.99;673.47;673.95;674.43;674.91;675.39;675.88;676.36;676.84;677.32;677.8;678.28;678.76;679.24;679.72;680.2;680.68;681.16;681.65;682.13;682.61;683.09;683.57;684.05;684.53;685.02;685.5;685.98;686.46;686.94;687.42;687.9;688.39;688.87;689.35;689.83;690.31;690.8;691.28;691.76;692.24;692.72;693.21;693.69;694.17;694.65;695.13;695.62;696.1;696.58;697.06;697.55;698.03;698.51;698.99;699.48;699.96;700.44;700.92;701.41;701.89;702.37;702.86;703.34;703.82;704.3;704.79;705.27;705.75;706.24;706.72;707.2;707.69;708.17;708.65;709.14;709.62;710.1;710.59;711.07;711.56;712.04;712.52;713.01;713.49;713.97;714.46;714.94;715.43;715.91;716.39;716.88;717.36;717.85;718.33;718.81;719.3;719.78;720.27;720.75;721.24;721.72;722.21;722.69;723.17;723.66;724.14;724.63;725.11;725.6;726.08;726.57;727.05;727.54;728.02;728.51;728.99;729.48;729.96;730.45;730.93;731.42;731.91;732.39;732.88;733.36;733.85;734.33;734.82;735.3;735.79;736.28;736.76;737.25;737.73;738.22;738.7;739.19;739.68;740.16;740.65;741.14;741.62;742.11;742.59;743.08;743.57;744.05;744.54;745.03;745.51;746;746.49;746.97;747.46;747.95;748.43;748.92;749.41;749.89;750.38;750.87;751.35;751.84;752.33;752.82;753.3;753.79;754.28;754.76;755.25;755.74;756.23;756.71;757.2;757.69;758.18;758.66;759.15;759.64;760.13;760.62;761.1;761.59;762.08;762.57;763.06;763.54;764.03;764.52;765.01;765.5;765.98;766.47;766.96;767.45;767.94;768.43;768.92;769.4;769.89;770.38;770.87;771.36;771.85;772.34;772.83;773.31;773.8;774.29;774.78;775.27;775.76;776.25;776.74;777.23;777.72;778.21;778.69;779.18;779.67;780.16;780.65;781.14;781.63;782.12;782.61;783.1;783.59;784.08;784.57;785.06;785.55;786.04;786.53;787.02;787.51;788;788.49;788.98;789.47;789.96;790.45;790.94;791.43;791.92;792.41;792.91;793.4;793.89;794.38;794.87;795.36;795.85;796.34;796.83;797.32;797.81;798.3;798.8;799.29;799.78;800.27;800.76;801.25;801.74;802.24;802.73;803.22;803.71;804.2;804.69;805.18;805.68;806.17;806.66;807.15;807.64;808.14;808.63;809.12;809.61;810.1;810.6;811.09;811.58;812.07;812.56;813.06;813.55;814.04;814.53;815.03;815.52;816.01;816.5;817;817.49;817.98;818.48;818.97;819.46;819.95;820.45;820.94
1557;1557;1559;1564;1570;1564;1566;1570;1569;1571;1576;1569;1568;1570;1579;1573;1576;1582;1583;1586;1580;1581;1586;1587;1591;1598;1600;1594;1602;1606;1611;1607;1612;1615;1616;1617;1620;1630;1631;1627;1627;1628;1621;1625;1623;1628;1634;1640;1645;1654;1653;1651;1658;1661;1665;1664;1677;1677;1683;1689;1687;1706;1720;1726;1733;1730;1739;1749;1757;1757;1760;1774;1787;1776;1771;1766;1762;1759;1752;1746;1756;1765;1775;1782;1806;1833;1851;1863;1874;1882;1888;1883;1886;1879;1865;1873;1865;1842;1813;1806;1809;1829;1848;1877;1901;1921;1938;1931;1948;1954;1970;1993;2016;2044;2083;2111;2139;2153;2127;2107;2059;2040;2023;2048;2091;2164;2197;2207;2209;2219;2232;2261;2346;2450;2554;2636;2671;2728;2757;2783;2808;2856;2888;2902;2943;2956;2999;3066;3087;3165;3210;3267;3325;3410;3456;3507;3527;3597;3605;3626;3658;3731;3824;3858;3936;3996;3971;4077;4129;4194;4305;4375;4408;4409;4413;4422;4435;4407;4397;4434;4422;4415;4458;4432;4371;4435;4378;4404;4383;4440;4541;4603;4588;4644;4698;4698;4703;4809;4790;4726;4691;4556;4558;4513;4556;4733;4867;5045;5142;5197;5191;5280;5377;5494;5596;5742;5897;5897;5930;5930;5907;5963;6037;6135;6230;6292;6343;6423;6496;6566;6563;6578;6623;6622;6653;6672;6686;6722;6897;6928;7014;7186;7298;7320;7516;7536;7701;7784;7771;7726;7661;7560;7538;7443;7499;7516;7531;7652;7558;7686;7691;7619;7727;7664;7782;7720;7759;7784;7989;8063;8228;8247;8393;8451;8401;8404;8583;8433;8564;8499;8453;8403;8425;8320;8263;8275;8293;8231;8208;8120;8121;8147;8031;8077;8267;8075;8105;8139;8119;8073;8327;8159;8256;8429;8430;8505;8659;8931;8906;9101;9222;9464;9467;9508;9779;9728;9921;9631;9590;9679;9368;9178;8990;8907;8752;8834;8963;9045;9252;9464;9333;9779;9746;9608;9715;9794;9766;9659;9891;10208;10126;10317;10495;10635;10797;10852;11028;10912;11038;11157;11209;11113;11218;10928;10854;10915;10960;10945;10787;10919;10974;10920;11038;11206;11212;11420;11364;11417;11427;11613;11599;11600;11667;11816;12034;12031;12077;12222;12274;12300;12247;12256;12291;12155;12301;12270;11940;11961;11854;11615;11322;11414;11666;11599;11921;12017;12416;12285;12564;12550;12737;12527;12877;12845;12960;12825;13241;13056;12845;13093;12834;12845;12715;13144;13252;13437;13629;13565;13794;13688;13437;13487;13472;13277;13308;13329;13346;13336;13274;13385;13357;13317;13240;13198;13088;13123;12843;12941;12682;12851;12606;12691;12837;12762;12911;13065;13105;12927;13163;13211;13133;13373;13047;13179;13260;13214;13220;13194;13486;13441;13305;13232;13218;13264;13449;13174;13195;13241;13119;13195;13020;13118;12941;13033;12698;12724;12554;12604;12329;12444;12385;12542;12497;12573;12398;12528;12812;12495;12746;12702;12746;12694;12795;12883;12831;12904;12717;12922;13028;12974;12926;12802;12771;12841;12752;12922;12886;12892;13086;12920;13035;12906;12996;12852;12669;12827;12638;12647;12648;12612;12488;12585;12698;12594;12704;12681;12789;12988;12967;13045;13181;13131;13196;13188;13238;13140;13186;13309;13222;13184;13000;12948;12748;12689;12586;12673;12875;13026;13018;13189;13221;13116;13167;13229;13038;13129;13151;13073;13239;13122;13145;13049;13214;13019;13168;13061;13024;13103;12914;12873;13140;12987;13295;13209;13135;13391;13233;13361;13257;13173;13371;13367;13420;13242;13354;13282;13431;13305;13226;13334;13438;13316;13339;13380;13383;13263;13423;13389;13314;13340;13249;13348;13442;13424;13495;13583;13613;13687;13660;13722;13482;13612;13508;13471;13367;13335;13197;13232;13138;13128;13172;12934;13128;13011;12962;12962;12848;12790;12952;12869;12756;12870;12831;12986;12741;12842;13068;12889;12962;12992;13144;13029;13032;13029;13243;13101;13232;13243;13210;13131;12973;13087;12927;12958;13106;12939;12984;12992;12941;12858;12836;12677;12650;12671;12404;12516;12360;12187;12222;12201;12150;12090;12063;12141;12179;12121;12140;12083;12075;11778;11899;11334;11282;11173;11052;11153;11408;11544;11826;11848;11925;12139;12100;12240;12201;12192;12143;12222;12192;12136;12098;12133;12207;12139;12084;12098;12066;12061;11994;12075;12091;11979;11897;11877;11850;11745;11841;11687;11647;11625;11724;11698;11536;11523;11536;11579;11441;11359;11523;11356;11404;11285;11205;11247;11217;11127;11098;11085;11028;10936;10943;10868;10761;10830;10491;10219;10022;9753;9587;9363;9360;9439;9547;9630;9789;9806;9933;9859;9946;9906;9945;9923;9920;9910;9932;10020;10025;10069;10179;10090;9930;9954;9931;9825;9833;9742;9786;9665;9664;9713;9589;9694;9702;9754;9688;9687;9729;9730;9744;9592;9602;9646;9637;9530;9503;9528;9508;9358;9389;9328;9330;9198;9204;9124;9116;9039;8844;8599;8460;8234;7840;7678;7410;7338;7285;7339;7410;7599;7778;7957;8035;7935;7920;7866;7663;7567;7601;7584;7543;7496;7596;7523;7558;7481;7518;7611;7505;7600;7666;7585;7757;7817;7924;7970;7978;8036;8012;8088;7935;7973;7988;8021;7884;7862;7863;7848;7860;7867;7822;7798;7729;7796;7814;7827;7787;7819;7840;7775;7739;7757;7796;7744;7677;7644;7640;7624;7526;7521;7562;7536;7413;7427;7435;7442;7405;7381;7288;7349;7353;7229;7190;7144;7174;7088;6801;6352;5864;5224;4681;4244;3971;3927;4092;4263;4418;4415;4556;4694;4969;5188;5420;5743;5904;6090;6261;6397;6434;6553;6554;6550;6609;6646;6589;6549;6617;6568;6547;6508;6552;6464;6490;6464;6403;6409;6422;6416;6327;6324;6361;6307;6313;6243;6276;6227;6189;6255;6192;6115;6080;6092;6087;6039;5972;5944;5944;5834;5912;5784;5751;5724;5683;5655;5650;5581;5558;5533;5445;5488;5466;5388;5475;5370;5433;5423;5388;5419;5408;5374;5361;5327;5275;5270;5260;5228;5235;5195;5159;5175;5164;5151;5189;5142;5168;5077;5082;5047;5043;4961;4925;4910;4839;4845;4780;4739;4669;4605;4516;4440;4360;4263;4218;4182;4155;4120;4096;4096;4153;4145;4135;4254;4248;4255;4287;4258;
